num_samples,n_estimators,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,7,309,1298,0.552744270350962,0.7213467300520517,90,75,71,94,0.5575757575757576,0.5562130177514792,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,8,309,1298,0.552744270350962,0.7213467340383726,84,81,73,92,0.5333333333333333,0.5317919075144508,0.5575757575757576
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,9,309,1298,0.552744270350962,0.7213466964758449,86,79,68,97,0.5545454545454546,0.5511363636363636,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,10,309,1298,0.552744270350962,0.7213467396292984,81,84,65,100,0.5484848484848485,0.5434782608695652,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,11,309,1298,0.552744270350962,0.7213467252600607,84,81,64,101,0.5606060606060606,0.554945054945055,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,12,309,1298,0.552744270350962,0.7213467324354761,84,81,64,101,0.5606060606060606,0.554945054945055,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,13,309,1298,0.552744270350962,0.721346731578121,84,81,65,100,0.5575757575757576,0.5524861878453039,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,14,309,1298,0.552744270350962,0.7213467341491002,88,77,66,99,0.5666666666666667,0.5625,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,15,309,1298,0.552744270350962,0.7213467516626839,91,74,61,104,0.5909090909090909,0.5842696629213483,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,16,309,1298,0.552744270350962,0.7213467198321342,87,78,69,96,0.5545454545454546,0.5517241379310345,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,17,309,1298,0.552744270350962,0.7213466979079401,86,79,71,94,0.5454545454545454,0.5433526011560693,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,18,309,1298,0.552744270350962,0.7213466777333315,93,72,62,103,0.593939393939394,0.5885714285714285,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,19,309,1298,0.552744270350962,0.7213466778532965,87,78,66,99,0.5636363636363636,0.559322033898305,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,20,309,1298,0.552744270350962,0.7213467089943058,86,79,64,101,0.5666666666666667,0.5611111111111111,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,21,309,1298,0.552744270350962,0.7213467504457727,89,76,63,102,0.5787878787878787,0.5730337078651685,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,22,309,1298,0.552744270350962,0.7213466885393786,89,76,67,98,0.5666666666666667,0.5632183908045977,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,23,309,1298,0.552744270350962,0.7213466847798804,85,80,58,107,0.5818181818181818,0.5721925133689839,0.6484848484848484
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,24,309,1298,0.552744270350962,0.7213467501646779,84,81,64,101,0.5606060606060606,0.554945054945055,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,25,309,1298,0.552744270350962,0.7213466785000742,84,81,64,101,0.5606060606060606,0.554945054945055,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,26,309,1298,0.552744270350962,0.7213467321479562,84,81,66,99,0.5545454545454546,0.55,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,27,309,1298,0.552744270350962,0.7213467056597628,78,87,74,91,0.5121212121212121,0.5112359550561798,0.5515151515151515
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,28,309,1298,0.552744270350962,0.7213467276497708,88,77,69,96,0.5575757575757576,0.5549132947976878,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,29,309,1298,0.552744270350962,0.721346732100465,93,72,64,101,0.5878787878787879,0.5838150289017341,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,30,309,1298,0.552744270350962,0.721346731926575,90,75,68,97,0.5666666666666667,0.563953488372093,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,31,309,1298,0.552744270350962,0.7213466828676166,93,72,68,97,0.5757575757575758,0.5739644970414202,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,32,309,1298,0.552744270350962,0.7213467646974783,96,69,67,98,0.5878787878787879,0.5868263473053892,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,33,309,1298,0.552744270350962,0.7213467252092041,91,74,57,108,0.603030303030303,0.5934065934065934,0.6545454545454545
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,34,309,1298,0.552744270350962,0.7213467006817673,87,78,65,100,0.5666666666666667,0.5617977528089888,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,35,309,1298,0.552744270350962,0.7213467395972752,87,78,68,97,0.5575757575757576,0.5542857142857143,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,36,309,1298,0.552744270350962,0.721346677786519,81,84,66,99,0.5454545454545454,0.5409836065573771,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,37,309,1298,0.552744270350962,0.7213467294729602,87,78,65,100,0.5666666666666667,0.5617977528089888,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,38,309,1298,0.552744270350962,0.7213467076146651,84,81,71,94,0.5393939393939394,0.5371428571428571,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,39,309,1298,0.552744270350962,0.7213467050740597,90,75,64,101,0.5787878787878787,0.5738636363636364,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,40,309,1298,0.552744270350962,0.7213467519102016,76,89,66,99,0.5303030303030303,0.526595744680851,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,41,309,1298,0.552744270350962,0.7213467501715575,83,82,62,103,0.5636363636363636,0.5567567567567567,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,42,309,1298,0.552744270350962,0.7213467431525895,91,74,73,92,0.5545454545454546,0.5542168674698795,0.5575757575757576
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,43,309,1298,0.552744270350962,0.7213467577845446,92,73,66,99,0.5787878787878787,0.5755813953488372,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,44,309,1298,0.552744270350962,0.7213467011054533,81,84,69,96,0.5363636363636364,0.5333333333333333,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,45,309,1298,0.552744270350962,0.7213467000194351,84,81,68,97,0.5484848484848485,0.5449438202247191,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,46,309,1298,0.552744270350962,0.7213467147550447,86,79,65,100,0.5636363636363636,0.5586592178770949,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,47,309,1298,0.552744270350962,0.7213467020283033,80,85,67,98,0.5393939393939394,0.5355191256830601,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,48,309,1298,0.552744270350962,0.7213466959444366,89,76,65,100,0.5727272727272728,0.5681818181818182,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.6,49,309,1298,0.552744270350962,0.7213467467006824,93,72,70,95,0.5696969696969697,0.5688622754491018,0.5757575757575758
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,0,309,1298,0.5510442953647571,0.7187908815491313,95,70,69,96,0.5787878787878787,0.5783132530120482,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,1,309,1298,0.5510442953647571,0.7187908967568158,89,76,73,92,0.5484848484848485,0.5476190476190477,0.5575757575757576
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,2,309,1298,0.5510442953647571,0.7187908800710172,85,80,74,91,0.5333333333333333,0.5321637426900585,0.5515151515151515
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,3,309,1298,0.5510442953647571,0.7187908790670302,82,83,64,101,0.5545454545454546,0.5489130434782609,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,4,309,1298,0.5510442953647571,0.7187909107168444,94,71,66,99,0.5848484848484848,0.5823529411764706,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,5,309,1298,0.5510442953647571,0.7187908787776125,86,79,71,94,0.5454545454545454,0.5433526011560693,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,6,309,1298,0.5510442953647571,0.7187908579658845,82,83,61,104,0.5636363636363636,0.5561497326203209,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,7,309,1298,0.5510442953647571,0.7187909510626098,89,76,66,99,0.5696969696969697,0.5657142857142857,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,8,309,1298,0.5510442953647571,0.7187909141430925,84,81,72,93,0.5363636363636364,0.5344827586206896,0.5636363636363636
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,9,309,1298,0.5510442953647571,0.718790858549472,88,77,69,96,0.5575757575757576,0.5549132947976878,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,10,309,1298,0.5510442953647571,0.7187908968341528,86,79,66,99,0.5606060606060606,0.5561797752808989,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,11,309,1298,0.5510442953647571,0.7187908878556433,85,80,67,98,0.5545454545454546,0.550561797752809,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,12,309,1298,0.5510442953647571,0.7187908762172027,81,84,63,102,0.5545454545454546,0.5483870967741935,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,13,309,1298,0.5510442953647571,0.7187908249452603,88,77,71,94,0.5515151515151515,0.5497076023391813,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,14,309,1298,0.5510442953647571,0.7187909071843699,85,80,71,94,0.5424242424242425,0.5402298850574713,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,15,309,1298,0.5510442953647571,0.7187909017330544,85,80,72,93,0.5393939393939394,0.5375722543352601,0.5636363636363636
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,16,309,1298,0.5510442953647571,0.718790886899008,79,86,68,97,0.5333333333333333,0.5300546448087432,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,17,309,1298,0.5510442953647571,0.7187908583815558,84,81,63,102,0.5636363636363636,0.5573770491803278,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,18,309,1298,0.5510442953647571,0.7187909156153808,88,77,64,101,0.5727272727272728,0.5674157303370787,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,19,309,1298,0.5510442953647571,0.7187908703837732,84,81,69,96,0.5454545454545454,0.5423728813559322,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,20,309,1298,0.5510442953647571,0.7187908605597426,88,77,65,100,0.5696969696969697,0.5649717514124294,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,21,309,1298,0.5510442953647571,0.7187908982120697,85,80,65,100,0.5606060606060606,0.5555555555555556,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,22,309,1298,0.5510442953647571,0.7187909002432283,91,74,71,94,0.5606060606060606,0.5595238095238095,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,23,309,1298,0.5510442953647571,0.7187908883649379,84,81,67,98,0.5515151515151515,0.547486033519553,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,24,309,1298,0.5510442953647571,0.7187909116277357,84,81,74,91,0.5303030303030303,0.5290697674418605,0.5515151515151515
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,25,309,1298,0.5510442953647571,0.7187908519440173,77,88,75,90,0.5060606060606061,0.5056179775280899,0.5454545454545454
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,26,309,1298,0.5510442953647571,0.7187908950600951,80,85,78,87,0.5060606060606061,0.5058139534883721,0.5272727272727272
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,27,309,1298,0.5510442953647571,0.7187908772325962,85,80,72,93,0.5393939393939394,0.5375722543352601,0.5636363636363636
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,28,309,1298,0.5510442953647571,0.7187908510295296,92,73,68,97,0.5727272727272728,0.5705882352941176,0.5878787878787879
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,29,309,1298,0.5510442953647571,0.7187908856351243,94,71,71,94,0.5696969696969697,0.5696969696969697,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,30,309,1298,0.5510442953647571,0.7187908935000096,85,80,64,101,0.5636363636363636,0.5580110497237569,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,31,309,1298,0.5510442953647571,0.718790846594778,86,79,71,94,0.5454545454545454,0.5433526011560693,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,32,309,1298,0.5510442953647571,0.7187908278017154,88,77,64,101,0.5727272727272728,0.5674157303370787,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,33,309,1298,0.5510442953647571,0.7187908692376264,84,81,67,98,0.5515151515151515,0.547486033519553,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,34,309,1298,0.5510442953647571,0.7187909021793442,85,80,71,94,0.5424242424242425,0.5402298850574713,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,35,309,1298,0.5510442953647571,0.718790900804551,91,74,81,84,0.5303030303030303,0.5316455696202531,0.509090909090909
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,36,309,1298,0.5510442953647571,0.7187908539828436,83,82,69,96,0.5424242424242425,0.5393258426966292,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,37,309,1298,0.5510442953647571,0.7187909294397271,88,77,67,98,0.5636363636363636,0.56,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,38,309,1298,0.5510442953647571,0.7187908750487726,81,84,76,89,0.5151515151515151,0.5144508670520231,0.5393939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,39,309,1298,0.5510442953647571,0.7187909014278974,88,77,67,98,0.5636363636363636,0.56,0.593939393939394
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,40,309,1298,0.5510442953647571,0.7187908643333942,82,83,66,99,0.5484848484848485,0.5439560439560439,0.6
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,41,309,1298,0.5510442953647571,0.7187908750424536,87,78,64,101,0.5696969696969697,0.5642458100558659,0.6121212121212121
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,42,309,1298,0.5510442953647571,0.718790868295268,82,83,71,94,0.5333333333333333,0.5310734463276836,0.5696969696969697
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,43,309,1298,0.5510442953647571,0.7187908409052511,87,78,69,96,0.5545454545454546,0.5517241379310345,0.5818181818181818
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,44,309,1298,0.5510442953647571,0.718790903928609,79,86,62,103,0.5515151515151515,0.544973544973545,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,45,309,1298,0.5510442953647571,0.7187908940803281,84,81,63,102,0.5636363636363636,0.5573770491803278,0.6181818181818182
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,46,309,1298,0.5510442953647571,0.7187908785853568,90,75,65,100,0.5757575757575758,0.5714285714285714,0.6060606060606061
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,47,309,1298,0.5510442953647571,0.7187908932360514,91,74,61,104,0.5909090909090909,0.5842696629213483,0.6303030303030303
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,48,309,1298,0.5510442953647571,0.7187908640377194,90,75,62,103,0.5848484848484848,0.5786516853932584,0.6242424242424243
500,100,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.8,49,309,1298,0.5510442953647571,0.7187908884094558,82,83,67,98,0.5454545454545454,0.5414364640883977,0.593939393939394
