num_samples,n_estimators,rounds,input_size,hidden_sizes,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,74,309,1298,0.7084283764154484,0.670893925933496,95,70,52,113,0.6303030303030303,0.6174863387978142,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,75,309,1298,0.7084283764154484,0.6708939282639034,95,70,57,108,0.6151515151515151,0.6067415730337079,0.6545454545454545
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,76,309,1298,0.7084283764154484,0.6708939265510094,85,80,55,110,0.5909090909090909,0.5789473684210527,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,77,309,1298,0.7084283764154484,0.6708939232806312,86,79,59,106,0.5818181818181818,0.572972972972973,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,78,309,1298,0.7084283764154484,0.6708939244404121,95,70,58,107,0.6121212121212121,0.6045197740112994,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,79,309,1298,0.7084283764154484,0.6708939262686783,91,74,51,114,0.6212121212121212,0.6063829787234043,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,80,309,1298,0.7084283764154484,0.6708939300162534,97,68,58,107,0.6181818181818182,0.6114285714285714,0.6484848484848484
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,81,309,1298,0.7084283764154484,0.6708938869193967,93,72,47,118,0.6393939393939394,0.6210526315789474,0.7151515151515152
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,82,309,1298,0.7084283764154484,0.6708939529460635,94,71,47,118,0.6424242424242425,0.6243386243386243,0.7151515151515152
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,83,309,1298,0.7084283764154484,0.6708939151126897,81,84,55,110,0.5787878787878787,0.5670103092783505,0.6666666666666666
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,84,309,1298,0.7084283764154484,0.6708939164920649,90,75,54,111,0.6090909090909091,0.5967741935483871,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,85,309,1298,0.7084283764154484,0.670893912647441,93,72,51,114,0.6272727272727273,0.6129032258064516,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,86,309,1298,0.7084283764154484,0.6708939595859339,89,76,49,116,0.6212121212121212,0.6041666666666666,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,87,309,1298,0.7084283764154484,0.6708938783089704,90,75,60,105,0.5909090909090909,0.5833333333333334,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,88,309,1298,0.7084283764154484,0.6708939343395448,91,74,59,106,0.5969696969696969,0.5888888888888889,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,89,309,1298,0.7084283764154484,0.6708939145512145,94,71,50,115,0.6333333333333333,0.6182795698924731,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,90,309,1298,0.7084283764154484,0.6708939469669526,95,70,49,116,0.6393939393939394,0.6236559139784946,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,91,309,1298,0.7084283764154484,0.6708939616966892,88,77,49,116,0.6181818181818182,0.6010362694300518,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,92,309,1298,0.7084283764154484,0.6708939016769888,84,81,53,112,0.593939393939394,0.5803108808290155,0.6787878787878788
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,93,309,1298,0.7084283764154484,0.6708938864573423,95,70,50,115,0.6363636363636364,0.6216216216216216,0.696969696969697
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,94,309,1298,0.7084283764154484,0.6708939404682428,89,76,59,106,0.5909090909090909,0.5824175824175825,0.6424242424242425
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,95,309,1298,0.7084283764154484,0.670893947698253,93,72,51,114,0.6272727272727273,0.6129032258064516,0.6909090909090909
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,96,309,1298,0.7084283764154484,0.6708938991345448,93,72,54,111,0.6181818181818182,0.6065573770491803,0.6727272727272727
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,97,309,1298,0.7084283764154484,0.6708938796601904,96,69,60,105,0.6090909090909091,0.603448275862069,0.6363636363636364
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,98,309,1298,0.7084283764154484,0.6708939407218912,93,72,52,113,0.6242424242424243,0.6108108108108108,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,99,309,1298,0.7084283764154484,0.6708939144598296,92,73,49,116,0.6303030303030303,0.6137566137566137,0.703030303030303
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,100,309,1298,0.7084283764154484,0.6708939527076205,91,74,56,109,0.6060606060606061,0.5956284153005464,0.6606060606060606
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,101,309,1298,0.7084283764154484,0.6708939457225944,100,65,52,113,0.6454545454545455,0.6348314606741573,0.6848484848484848
500,100,1000,32000,[40],0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,102,309,1298,0.7084283764154484,0.6708938894454578,85,80,49,116,0.6090909090909091,0.5918367346938775,0.703030303030303
