num_samples,voting_threshold,rounds,input_size,hidden_sizes,first_dropout,middle_dropout,last_dropout,weight_decay,last_non_linearity,middle_non_linearity,non_linearity,input_transform,lr,lr_alpha,lr_steps,input_size_freq,uncertainty_weights,compression,compression_parameter,seed,output_size,batch_size,model_avg_auc_pr,model_avg_logloss,TN,FP,FN,TP,accuracy,precision,recall
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,36,309,1298,0.5523894383011736,0.7315937619638286,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,37,309,1298,0.5528537758069223,0.7311301573496923,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,38,309,1298,0.5530714388844074,0.7313278154082854,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,39,309,1298,0.5527973121981976,0.7317409959588318,50,0,49,1,0.51,1.0,0.02
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,40,309,1298,0.5525311559724737,0.7314199461090658,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,41,309,1298,0.5524692633239164,0.7315795429207987,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,42,309,1298,0.5528767005653789,0.731437025950416,50,0,48,2,0.52,1.0,0.04
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,43,309,1298,0.5526934631327681,0.7315988369183544,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,44,309,1298,0.5524651072650073,0.7317622333730867,50,0,50,0,0.5,0.0,0.0
50,0.5,1000,32000,[40],0.0,0.2,0.2,1e-06,relu,relu,relu,binarize,0.001,0.3,[10],32000,False,top-k,0.2,45,309,1298,0.5526456277445035,0.7317661353243213,50,0,50,0,0.5,0.0,0.0
